gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000007603,432.36570568536524,0.33981601330206607,0.5482245170390925,-2.1716331386013445,0.13982351961162306,0.2170502780284752,Dus3l
ENSMUSG00000015488,461.65623440129224,-0.3679834157806225,-0.8156852232932785,-1.6567441454976088,0.11636911479647764,0.20725017695265877,Cacfd1
ENSMUSG00000022521,776.0849818187951,-0.6175426433954099,0.7958090836336701,-1.3320426672088772,0.3448885066483627,0.5747750078042101,Crebbp
ENSMUSG00000023328,126.79067801189217,-2.5387530151220465,-0.5088983053522698,-7.230982671127395,1.7884682268114235e-11,1.7767886675355798e-10,Ache
ENSMUSG00000024712,756.1612654909189,-0.2371037859126482,-1.368488799805063,-0.9681590235859285,0.19193032361856857,0.38061800665467926,Rfk
ENSMUSG00000027997,238.11764088787464,-0.02722297280433139,-0.5076163594797424,-2.9141730453696457,0.004993664651123998,0.01895052722705804,Casp6
ENSMUSG00000020122,21.112590255849263,0.5676635915031275,1.4422651059187386,0.6040164036118039,0.6620245016514554,0.6936360167787557,Egfr
ENSMUSG00000001962,908.3597083072979,-1.032077095818157,0.6636275864120676,-2.1982267253965504,0.04763541319341129,0.11894695120240698,Fam50a
ENSMUSG00000006932,11605.203148968298,-1.4608991828580749,-1.0976521827017325,-15.01071158822804,3.0928330437502364e-48,1.831114467942435e-46,Ctnnb1
ENSMUSG00000072955,22.098964938413037,-0.7915641950762355,0.8304550821529879,-1.4382955621175326,0.07321030496477349,0.16415461271516432,Tmsb15l
ENSMUSG00000033323,397.53614124457556,-0.5324062493232924,0.14077652541167218,-0.9814412336361891,0.18115510267699964,0.3113206158819159,Ctdp1
ENSMUSG00000020721,353.05949159264793,-1.8477393421502297,0.236220402986214,-2.8260729990682782,0.0015381938682663741,0.004425451300660964,Helz
ENSMUSG00000026421,1107.4655245124775,1.179454820439962,-0.5845671517908009,6.516617673687223,1.803760770344626e-11,1.8615832967885376e-10,Csrp1
ENSMUSG00000008976,652.6476646622972,0.6253363247581775,0.4275301903876217,1.014392107203637,0.2547361432477752,0.4654737777848078,Gabpa
ENSMUSG00000033233,40.231088833628185,-0.32823926129263814,0.53475705216998,0.3488586656247352,1.0,1.0,Trim45
ENSMUSG00000030609,413.7471094166199,1.1167114780242933,0.5628810815629399,2.684640722319314,0.001428433130453593,0.006099891746846916,Aen
ENSMUSG00000049719,48.033941894711525,4.228657594083239,0.5711082503312558,6.303776915295414,6.548230830317442e-12,5.740735582204743e-11,Prss46
ENSMUSG00000030091,46.13594875328946,0.4986194366693265,1.0015130570071349,2.879482563659573,0.004719332324706619,0.012556581425436305,Nup210
ENSMUSG00000043998,1568.3537324348747,0.2689470973017396,0.019013535014671692,3.447138446204323,0.0022587823780182846,0.006167252137799179,Mgat2
ENSMUSG00000002718,1372.6045605972233,1.1880281441293163,0.6305806385108459,7.878193657607651,1.2194469956741697e-15,1.961398956068177e-14,Cse1l
ENSMUSG00000030830,13916.737899074316,2.090118350028597,0.9638899849304964,17.323604516428333,3.739575597563805e-74,4.874974811166283e-72,Itgal
ENSMUSG00000072980,29.820050251313088,0.8980498306852877,1.6678791057526077,3.468236659302118,0.0006105185520741571,0.002519869269081614,Oip5
ENSMUSG00000040613,1816.6147320296857,0.828673104958446,-0.41686519009339834,-0.9434922149603506,0.44004987892564856,0.6012897446163836,Apobec1
ENSMUSG00000048965,259.21215611161097,-1.0443933705829513,-0.7918924999165096,-5.993432597167481,4.325666316081694e-09,4.446565874839641e-08,Mrgpre
ENSMUSG00000063235,506.4714906484948,0.14465467156606732,0.1402912761084142,0.590352491036963,0.685723882816982,0.7714151224778479,Ptpmt1
ENSMUSG00000072762,41.15657169533676,-0.7478884902747831,0.5885797864128581,-1.7443854144832542,0.15469559849688874,0.3025877381194391,4930522L14Rik
ENSMUSG00000028871,404.35745492924394,-1.9804546521472424,0.3512071816303408,-6.0924252410797415,1.7729737826481137e-09,1.6700103134852738e-08,Rspo1
ENSMUSG00000028318,117.66558498907733,0.1499533396315611,-0.3681818163277869,0.23229656386597652,0.7453900240325473,0.6850732034403166,Polr1e
ENSMUSG00000022615,56.24328418818433,-0.42023094331440647,0.7590668049571909,0.9664994003940608,0.4240907216269719,0.5186336136027891,Tymp
ENSMUSG00000002102,2288.9172632053305,0.35490903515669014,-0.44439373294656537,2.7547209353638458,0.005810088372662211,0.017663742265139424,Psmc3
ENSMUSG00000034211,399.2903236647371,-0.6843449916161818,-0.3869884762093079,-0.6701789337215805,0.6245103370164508,0.7967777232489589,Mrps17
ENSMUSG00000020520,1026.143309056157,-0.5958674589406233,-0.013710689602904225,-4.4588868029784905,5.897766110126224e-06,4.0165472101456085e-05,Galnt10
ENSMUSG00000034738,29.324820943556,0.8835460543671232,0.5953877500664747,0.9817974590743438,0.12054146032071289,0.2250809325434649,Nostrin
ENSMUSG00000017417,1564.0061269631042,-1.5978085355755445,-0.02740059355748714,-10.461456836075254,1.8186897741078083e-23,4.7867204800717405e-22,Plxdc1
ENSMUSG00000085385,160.46165270474984,1.1871932481860412,0.22541809958761275,1.0803145419038915,0.09996203125731544,0.23972592875161464,Snhg17
ENSMUSG00000034274,432.15821677579623,-0.07113415855701563,0.6223166462867159,0.7642985475388628,0.32422003378105946,0.567281054646678,Thoc5
ENSMUSG00000108414,175.7743236919393,0.5221732837877207,1.4565593778391905,3.1845004873600344,0.0021415082411997393,0.007929318184449667,Snhg1
ENSMUSG00000049470,1650.9381331214256,-0.8396114349795378,-0.4750987898156323,-4.428335616053513,0.001035401364816687,0.005035199354746225,Aff4
ENSMUSG00000020525,197.503509814669,-0.3960490345950657,-0.38495798354223554,-1.2638602235761691,0.06469948791785916,0.1300172079705528,Ppm1d
ENSMUSG00000020807,101.81942131047299,1.248630903651704,-0.36965045279029385,2.676242262683637,0.03339906796805839,0.10362365414751576,4933427D14Rik
ENSMUSG00000034883,11.316695700556272,1.468179931016731,1.127340468433179,1.8062594880444187,0.0802479641864112,0.16823451706742704,Lrr1
ENSMUSG00000020290,2168.264950750433,1.001290244554683,0.6944977674705552,3.601348584331046,0.0001164731692687542,0.000570094233958587,Xpo1
ENSMUSG00000034269,1846.9785415790484,-0.4579140630417645,-0.12993005388279588,3.187108112261077,0.00422728243321798,0.014599348663717393,Setd5
ENSMUSG00000027313,45.167675902092185,0.20900323893891515,1.1175716650806373,3.350094236753304,0.05901419377891877,0.15463327542426664,Chac1
ENSMUSG00000032035,645.5147168244258,-0.7507326275351041,-0.16076152801894128,-4.478218191251251,8.539589183258375e-06,6.607005226956889e-05,Ets1
ENSMUSG00000040820,58.31479855394344,-0.5860504288319142,0.22292143787749555,-0.7245993822722099,0.4434239822492995,0.6318613138106838,Hlcs
ENSMUSG00000042659,2365.0453584386514,0.6016159232423084,0.14071650306039396,-1.192828066340428,0.33814025563780364,0.4918938904004487,Arrdc4
ENSMUSG00000049184,35.12180992824631,-0.5826122939096713,0.5295899604161991,-1.5934678426171685,0.07236506091350302,0.12418897974647645,Purg
ENSMUSG00000059923,4415.166280007992,0.0012714549003758346,-0.8192335991832655,1.9332569183496777,0.03611716561791093,0.07857445182717694,Grb2
ENSMUSG00000026162,31.387884782050453,-0.5860022486298573,0.7836607372824851,-1.4945505256755478,0.3902645528408828,0.5558973061867097,Nhej1
ENSMUSG00000097715,658.3448374852237,0.3471570576644034,0.025972571350186893,1.9730754599696743,0.029531777546324016,0.07112515343782508,Gpr137b-ps
ENSMUSG00000021066,31.65611044386557,-0.6920325519699596,0.5819628404962138,-2.380198051325521,0.025367624405823064,0.08837436021407243,Atl1
ENSMUSG00000024127,408.09277053342987,-0.17647715116898172,0.5135056171887139,3.121874016162914,0.00407791711513614,0.010026253254193273,Prepl
ENSMUSG00000084129,38.36668009103193,-0.31882077759632577,-0.4775660188046219,-0.1901971231154388,0.44178245546647643,0.432750018402242,Hmgb1-ps1
ENSMUSG00000030735,486.4440269338734,0.3239891262915703,0.5477587546396805,5.022180563923286,7.726997963865564e-07,6.130069098828915e-06,Gm9755
ENSMUSG00000044117,13.06535618122256,2.4381151664238905,0.9273024538571746,3.377885689143094,0.008120221647294194,0.01983377484961775,2900011O08Rik
ENSMUSG00000033624,216.12010442896894,-0.19915071847168087,0.5915242886061505,-2.2166581774276395,0.014554082536742697,0.042606315933162275,Pdpr
ENSMUSG00000031953,19.776051574796814,-0.38835155086328926,0.534817760950176,0.3829099832093369,1.0,0.903001913540409,Tmem170
ENSMUSG00000020430,1442.194437097951,0.25968107834538634,-0.9152688632259371,-0.03786062204256757,1.0,0.8915414420191689,Pes1
ENSMUSG00000029647,884.1102537914833,-0.6715638611361697,0.6015243251408188,-1.8331443193422203,0.36837765921989446,0.5212794260932876,Pan3
ENSMUSG00000038963,886.3463578331217,2.106703502324649,1.1677378463992172,2.3559200672433565,0.019343708961018936,0.03913349209769304,Slco4a1
ENSMUSG00000034757,767.7959569052726,-0.87136106241796,0.4911958394445153,-3.595862120447287,0.0014915241618010124,0.006631680578032287,Tmub2
ENSMUSG00000068923,903.0233852770835,0.6716729064351042,0.15629249028157094,2.3271191173607004,0.0012698390009489684,0.004774828399621872,Syt11
ENSMUSG00000033735,210.29974862395113,-0.4048289208611787,0.5984543224025891,0.13997926777879577,0.46109741945584004,0.6397025796431997,Spr
ENSMUSG00000027203,133.14866936602482,1.8946624350032404,-0.030147069830474105,4.276618552585154,0.0003339289830867651,0.0015846875483630667,Dut
ENSMUSG00000037211,26.623247436166768,-0.30477088337844616,-0.1324024549106736,0.06589863932701398,0.9510123768073526,0.7868832431038303,Spry1
ENSMUSG00000035199,2645.924604405744,0.22019166504238083,-0.5967291948950892,-1.2057353145511465,0.17751680566435663,0.23608376328412992,Arl6ip5
ENSMUSG00000079509,576.3359331301198,0.18436644748403486,0.10613248866068475,-1.609118097114838,0.8444936557962558,0.8353952360289802,Zfx
ENSMUSG00000029518,1272.4117766266254,-0.15273809339353528,0.3218509490459772,-0.5041599632706442,0.5411344215182314,0.8358498171295307,Rab35
ENSMUSG00000022221,151.48349932364727,0.5162789443522956,-0.599383014228821,1.0774946466827702,0.7234254215668852,0.8812754378181672,Ripk3
ENSMUSG00000043183,131.56680677507794,1.0835298484488414,0.031402607335302785,0.77271386098209,0.3102307900414006,0.36583404853135804,Simc1
ENSMUSG00000021486,3359.740845024191,0.6491513247294036,0.009494631926476427,3.0646307102829846,0.0044885377376807966,0.014840034119576927,Prelid1
ENSMUSG00000057134,681.6174995926068,-0.4773771788931483,1.2810911690991666,-2.9545893721999983,0.0016323805673946672,0.005327383561284412,Ado
ENSMUSG00000022109,246.41509731951908,-0.44058788124802895,0.8743257860984426,2.09687209266928,0.13267036436117152,0.2213635524290319,Med4
ENSMUSG00000024325,408.39817805402066,0.3512893309424861,0.3543805862645544,-0.9225772305608462,0.35962262082893304,0.5320575822080095,Ring1
ENSMUSG00000045854,133.67939408007976,-0.5715339349571751,-0.0976736832920958,-1.1925682021817547,0.21660811477052042,0.37804543394478335,Lyrm2
ENSMUSG00000035202,436.01624829897014,0.898898027018309,0.14766637997984325,1.5441247602788453,0.05324074595554047,0.12041384783306602,Lars2
ENSMUSG00000099881,82.789787640443,-1.9862656695698404,0.4075265887379971,-3.826876552992198,2.475509738674721e-05,0.00012140552955892971,2810013P06Rik
ENSMUSG00000021460,181.4268915583789,-0.9792234932006899,-0.6841092808046272,-3.243850697192558,0.0026053689481034593,0.010887390285530511,Auh
ENSMUSG00000028433,1026.4139484874074,0.6382546605722692,0.464947845944318,2.860591604143712,0.012666497025425851,0.04085574740208851,Ubap2
ENSMUSG00000029502,934.0517324101111,-0.034159514584992445,-0.44601840794761394,2.559339209626074,0.014415213597122957,0.044419660952103514,Golga3
ENSMUSG00000029627,102.79891213589315,-1.3686400491692352,0.9205018329249764,-2.5281105205342573,0.008301852689751366,0.02432939006646597,Zkscan14
ENSMUSG00000031723,105.29956181505355,-0.40302212251375513,0.24689451836276052,-0.9748216299465474,0.12693788306685014,0.2608584129664276,Txnl4b
ENSMUSG00000079605,222.93402116406054,-1.0139818499382014,-0.08271893637567806,-0.5896016210489001,0.4785725003850929,0.678589499545034,Zbtb9
ENSMUSG00000051166,35.08587048152429,0.001906717061938401,0.8514575197553096,-1.1808345480588558,0.30439082800248507,0.44608495036817025,Eml5
ENSMUSG00000045273,37.195746953340894,1.1043846856152535,1.5930322564571648,1.8893715454937519,0.04370920811510446,0.09336300968488878,Cenph
ENSMUSG00000030868,1067.2626297205752,-0.4701361021433086,0.42382908866128804,-2.8380080493895834,0.0041839557960288015,0.01242063086402227,Dctn5
ENSMUSG00000026027,354.37237523983225,-0.7789153154840736,0.06338969352431446,-4.183922074111819,1.835213847599675e-05,8.22079904932005e-05,Stradb
ENSMUSG00000052353,169.43830743966194,1.026715211466843,1.1325135496253396,0.6704559358486982,,,Cemip
ENSMUSG00000023079,197.85225990225592,0.010649249045856068,0.3147218739287758,-1.1391589688094519,0.21370036559784375,0.28211498000433594,Gtf2ird1
ENSMUSG00000025612,1421.6942804460275,-0.7828691285604688,0.07295990629967797,-6.302888986379731,3.9487230427683714e-11,5.898560944425112e-10,Bach1
ENSMUSG00000074480,21.098504876003794,0.8338988822783964,0.27325421837875935,0.07983052522880678,1.0,1.0,Mex3a
ENSMUSG00000062867,298.482996608758,2.0172432747971465,-0.7637756647406969,6.00327097919514,2.609503510324651e-07,1.8975061099089105e-06,Impdh2
ENSMUSG00000015341,1300.3210751067743,-0.022873533234618493,0.04244064010670906,-1.8697489571941805,0.04892117975560453,0.1126403606385545,Golga7
ENSMUSG00000091736,16.883799380186737,-0.9519934003025118,0.28902194404716286,-0.8550581655493992,0.707292244018808,0.6385897995849984,Yy2
ENSMUSG00000036390,167.1612540209456,-0.025401132740468325,0.5528383767326388,-0.04056523192407538,1.0,1.0,Gadd45a
ENSMUSG00000067148,390.65025766132936,-0.3768361206192566,0.20793025863398246,0.5138828863934608,0.9972701328658525,1.0,Polr1c
ENSMUSG00000032434,5131.563064937165,-1.2993617940036088,-0.36579084251900906,-4.000882602994424,7.057708837195319e-05,0.00041348680205793257,Cmtm6
ENSMUSG00000041781,785.9832340459546,0.1402771327006418,0.5532191867408212,1.2873099425318242,0.285698394543641,0.3732381034056361,Cpsf2
ENSMUSG00000081937,22.42583156392725,-0.06710656517662611,1.0792020404242688,-2.6002444309369834,0.3156626192689456,0.4418307593271743,Gm14599
ENSMUSG00000031134,426.7685054884556,-0.1463348488759859,0.40143504920257433,1.6259283734314587,0.06443288827535934,0.1523212908449206,Rbmx
ENSMUSG00000022940,148.77557436929544,0.43215727144582117,-0.02303868132359993,0.20260546058947285,0.8471708895964665,0.9754921662914545,Pigp
ENSMUSG00000098332,95.71198562646082,-0.3694399933235897,-0.3984738728891511,-2.487647241824146,0.017280677546158,0.05345030538574911,2310009A05Rik
